Place ID,"
Export ID","
Name","
Address","
City","
State","
Zip","
Country","
Phone","
Lat","
Lng","
Category","
Modern Category","
Popularity","
Closed","
Significant","
Vendors","
URL","
Supports Apple Pay","
Last modified date","
Tier-one","
Icon","
Hours","
Has Indoor","
Is Icon Suppressed","
Alt Muid","
POI Class Min Zoom","
HTT",Editor Name,Date,POI Link,Are hours visiting hours for tourists?,Is POI also a tourist attraction?,Indicator(s),Copy/Paste Hours,Are Hours Seasonal?,Religious Category Flag,"If category is incorrect, paste best modern category pathway",Best Modern Category is Hours Suppressed?,Notes,
"
ecc6a353-4a7f-4575-b6ee-726dfd00d8f9",852732221,"
Lukang Fengshan Temple","
德興街26號","
鹿港鎮","

",505026,"
TW",88647762620,24.05201,120.43448,"
religiousorgs.temple","
association_or_organization.religious_organization.temple",3,"
FALSE","
FALSE","
KingwayTek Trip Advisor Chunghwa DataPlor DataPlor","
https://www.facebook.com/鹿港鳳山寺-廣澤尊王-1390071704581456/","
FALSE","
Sat Jun 07 21:18:58 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 8:00am–5:00pm","
FALSE","
FALSE","

",15,"
TIER_HEAD",Aaron,7/23/2025,"https://apollo.geo.apple.com/p/release/
ecc6a353-4a7f-4575-b6ee-726dfd00d8f9",Yes - Edit Needed,Yes,https://www.facebook.com/people/鹿港鳳山寺-廣澤尊王/100069655911644/,"Hours
Open now
Monday
6:00 AM - 9:00 PM
Tuesday
6:00 AM - 9:00 PM
Wednesday
6:00 AM - 9:00 PM
Thursday
6:00 AM - 9:00 PM
Friday
6:00 AM - 9:00 PM
Saturday
6:00 AM - 9:00 PM
Sunday
6:00 AM - 9:00 PM",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
e434709d-a2b4-4741-a70d-ba255cffec11",181549074,"
Church of St. Martin-within-Ludgate","
38-40 Ludgate Hill","
London","

","
EC4M 7DE","
GB",442072486054,51.51398,-0.10179,"
religiousorgs.churches","
association_or_organization.religious_organization.church",3,"
FALSE","
FALSE","
Ordnance Survey Yelp Wcities Trip Advisor Foursquare V2 POI Augmentation Factual.comYell UK DataPlor Wikipedia","
https://www.standrewbythewardrobe.org/ludgate https://www.standrewbythewardrobe.org/ludgate","
FALSE","
Sat May 31 09:11:53 PDT 2025","
FALSE","
Religious","
Monday Friday 11:00am–3:00pm|Tuesday Wednesday Thursday 9:30am–3:00pm","
FALSE","
FALSE","

",16,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
e434709d-a2b4-4741-a70d-ba255cffec11",Yes - Edit Needed,Yes,https://www.standrewbythewardrobe.org/ludgate/,"We are open on Thursdays and Fridays between 11am and 3pm.
For details of our lunchtime Monday Mass at 12.30 please visit our services page.
For all enquiries relating to St Martin’s, including bookings, please contact the parish administrator.",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
607dcd6a-7b07-43c7-bd61-af312c16df98",202845971,"
Templo Expiatorio del Sagrado Corazón de Jesús","
Avenida 5 de Febrero S/N","
Durango","
Dgo.",34000,"
MX",16188129313,24.02529,-104.6613,"
religiousorgs.churches","
association_or_organization.religious_organization.church",4,"
FALSE","
FALSE","
OpenStreetMap Trip Advisor Foursquare V2 Foursquare DataPlor","
https://www.facebook.com/p/Templo-Expiatorio-del-Sagrado-Coraz%C3%B3n-de-Jes%C3%BAs-Durango-MSpS-100070361764855/","
FALSE","
Mon Jun 09 12:38:45 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 7:30am–9:00pm","
FALSE","
FALSE","

",15,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
607dcd6a-7b07-43c7-bd61-af312c16df98",Yes - Edit Needed,Yes,https://www.facebook.com/p/Templo-Expiatorio-del-Sagrado-Corazón-de-Jesús-Durango-MSpS-100070361764855/,"Hours
Opening Soon
Monday
9:30 AM - 2:00 PM
4:30 PM - 7:30 PM
Tuesday
9:30 AM - 2:00 PM
4:30 PM - 7:30 PM
Wednesday
9:30 AM - 2:00 PM
4:30 PM - 7:30 PM
Thursday
9:30 AM - 2:00 PM
4:30 PM - 7:30 PM
Friday
9:30 AM - 2:00 PM
4:30 PM - 7:30 PM
Saturday
9:30 AM - 2:00 PM
Sunday
CLOSED",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
40561a37-00fb-4851-8c76-ccde58677ae7",76620022302,"
Chartreuse de Sainte-Croix-en-Jarez","
7 Place des aux Portes","
Sainte-Croix-en-Jarez","

",42800,"
FR",33477202116,45.47915,4.64681,"
religiousorgs","
association_or_organization.religious_organization",4,"
FALSE","
FALSE","
Yelp Trip Advisor Foursquare V2 Factual.com","
https://chartreuse-saintecroixenjarez.com/fr https://chartreuse-saintecroixenjarez.com/fr/infos-pratiques/horaires-et-coordonnees","
FALSE","
Sat May 31 15:45:33 PDT 2025","
FALSE","
Religious","
Sunday Tuesday Wednesday Thursday Friday Saturday 10:30am–12:30pm 2:00pm–6:00pm","
FALSE","
FALSE","

",14,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
40561a37-00fb-4851-8c76-ccde58677ae7",Yes - Edit Needed,Yes,https://www.chartreuse-saintecroixenjarez.com/en/practical-information/,"Winter holidays: from February 22 to March 9
From 10 a.m. to 12:30 p.m. and from 1:30 p.m. to 5 p.m.
From April 5 to June 30
Every day except Tuesdays and May 1
From 10 a.m. to 12:30 p.m. and from 1:30 p.m. to 6 p.m.
From July 1 to August 31
Every day
From 10 a.m. to 12:30 p.m. and from 1:30 p.m. to 6 p.m.
From September 1 to November 2
Every day except Tuesdays
From 10 a.m. to 12:30 p.m. and from 1:30 p.m. to 6 p.m.
Weekends of December 6-7 and 13-14
From 10 a.m. to 12:30 p.m. and from 1:30 p.m. to 5 p.m.
Christmas holidays: from 2025, December 20 to 2026, January 4
From 10 a.m. to 12:30 p.m. and from 1:30 p.m. to 5 p.m.",Yes,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
7a8a1516-35f6-4bf5-96e8-05ed790bb01f",76688248445,"
Monastero di Santa Maria del Lavello","
Via dei Padri Serviti 1","
Calolziocorte","

",23801,"
IT",3903411590101,45.79097,9.43111,"
religiousorgs.monastery","
association_or_organization.religious_organization.monastery",5,"
FALSE","
FALSE","
Trip Advisor Trip Advisor Infobel Foursquare V2 Foursquare V2 DataPlor Siri - Knowledge Graph TNet","
http://www.monasterodellavello.it https://monasterodellavello.it/contatti/","
FALSE","
Sat Jun 07 21:41:33 PDT 2025","
FALSE","
Religious","
Sunday 9:00am–12:00pm 3:00pm–9:00pm|Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–12:00pm 3:00pm–6:30pm","
FALSE","
FALSE","

",14,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
7a8a1516-35f6-4bf5-96e8-05ed790bb01f",Yes - Edit Needed,Yes,https://monasterodellavello.it/contatti/," open every day:
9-12 15-18.30 weekday
9-12 15-21 holidays
Visits are suspended during religious services.",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
15944105-1c0c-4635-a554-45fe0bf2e51f",8221382220,"
Haven Place","
58575 Main St","
New Haven","
MI",48048,"
US",15864848540,42.73115,-82.80369,"
religiousorgs.placeofworship","
association_or_organization.religious_organization.place_of_worship",2,"
FALSE","
FALSE","
Yelp Foursquare V2 Foursquare V2 Localeze","
http://havenplaceinc.weebly.com","
FALSE","
Fri Jun 06 19:39:19 PDT 2025","
FALSE","
PrayerRoom","
Tuesday Wednesday 9:00am–5:00pm|Thursday 10:00am–2:00pm","
FALSE","
FALSE","

",15,"
TIER_TORSO",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
15944105-1c0c-4635-a554-45fe0bf2e51f",No - Religious Only,No,"https://www.facebook.com/havenplaceinc/ |


https://havenplaceinc.weebly.com","Hours
Open now
Monday
CLOSED
Tuesday
9:00 AM - 5:00 PM
Wednesday
11:00 AM - 5:00 PM
Thursday
11:00 AM - 3:00 PM
Friday
CLOSED
Saturday
CLOSED
Sunday
CLOSED",No,Incorrect,"
association_or_organization.religious_organization.place_of_worship |

localservices.nonprofit",,This POI is considered a non-profit organization with religious practices  that offers other services including summer/day camp for the youth. ,#N/A
"
76e8d89b-1ae7-4928-8d89-52969f19eb76",135988470,"
Église Evangélique Arménienne","
4 Rue du Docteur Paul Diday","
Lyon","

",69003,"
FR",33478535416,45.75206,4.87438,"
religiousorgs.churches","
association_or_organization.religious_organization.church",2,"
FALSE","
FALSE","
DataPlor Pages Jaunes Foursquare V2 Yelp","
https://www.eealyon.org https://www.ueeaf.org https://www.eealyon.org","
FALSE","
Tue May 27 20:29:17 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 24 hours","
FALSE","
FALSE","

",16,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
76e8d89b-1ae7-4928-8d89-52969f19eb76",No - Religious Only,No,https://www.eealyon.org/myassine-info/,every week from Monday to Friday from 07:00 to 07:30.,No,Correct,,,this POI looks to be religious based and not considered a tourist attraction ,#N/A
"
e66e45e1-3c2a-423c-90ec-b5586cd58ce7",76616150335,"
Herrgottskirche","
Herrgottskirche 1","
Creglingen","

",97993,"
DE",497933508,49.45818,10.03153,"
religiousorgs.churches","
association_or_organization.religious_organization.church",2,"
FALSE","
FALSE","
Wcities Trip Advisor Das Oertliche Foursquare V2 DataPlor Siri - Knowledge Graph Siri - Knowledge Graph DataPlor","
https://www.herrgottskirche.de/index.php/de https://www.herrgottskirche.de/index.php/de/oeffnungszeiten","
FALSE","
Sat Jun 07 07:58:56 PDT 2025","
FALSE","
Religious","
Sunday Tuesday Wednesday Thursday Friday Saturday 1:00pm–4:00pm","
FALSE","
FALSE","

",14,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
e66e45e1-3c2a-423c-90ec-b5586cd58ce7",Yes - Edit Needed,Yes,https://www.herrgottskirche.de/index.php/de/oeffnungszeiten,"from:until:open from to:31. December28. / 29. February
closed01. March
31. March
Saturday / Sunday 13.00 - 16.00
Monday - Friday closed
Open from Maundy Thursday from 11:00 - 17:00.
01. April14. August11:00 am - 5.00 pm Monday closed15. August31. August11:00 a.m. - 6:30 p.m. Monday closed01. September31. October11:00 am - 5.00 pm Monday closed01. November30. December
 Saturday / Sunday 13.00 - 16.00
Monday - Friday closed",Yes,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
6a5ca11b-5c3d-4efc-856f-2bccaa6dae2b",136418975,"
St. Cäcilien","
Cäcilienstraße 29","
Köln","

",50667,"
DE",4922122123620,50.93489,6.95124,"
religiousorgs.churches","
association_or_organization.religious_organization.church",2,"
FALSE","
FALSE","
KittyHawk Yelp Wcities Trip Advisor Foursquare V2 Foursquare Factual.comWikipedia Siri - Knowledge Graph DataPlor","
http://www.romanische-kirchen-koeln.de/caecilien http://www.romanische-kirchen-koeln.de/caecilien","
FALSE","
Fri Jun 06 01:56:25 PDT 2025","
FALSE","
Religious","
Sunday Saturday 11:00am–5:00pm|Tuesday Wednesday Thursday Friday 10:00am–5:00pm","
FALSE","
FALSE","

",16,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
6a5ca11b-5c3d-4efc-856f-2bccaa6dae2b",Yes - Edit Needed,Yes,http://www.romanische-kirchen-koeln.de/caecilien,"Opening hours Schnütgen Museum: 
Tue.-Sun.: 10.00-18.00Thu
.: 10.00 - 20.00 
First Thursday of the month: 10.00 - 22.00 
Mon. closed",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
4503187a-17ac-4105-8bcb-7e1d5398ea9b",100013731,"
Ananda","
10450 Coloma Rd","
Rancho Cordova","
CA",95670,"
US",19163610891,38.60003,-121.30099,"
religiousorgs","
association_or_organization.religious_organization",3,"
FALSE","
FALSE","
Foursquare V2 Yelp","
http://www.anandasacramento.org https://anandasacramento.org https://www.facebook.com/ananda.sacramento.meditation.yoga/","
TRUE","
Fri Jun 06 07:26:45 PDT 2025","
FALSE","
Religious","
Sunday Saturday 9:00am–12:00pm|Monday Tuesday Wednesday Thursday Friday 9:00am–4:30pm","
FALSE","
FALSE","

",16,"
TIER_TORSO",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
4503187a-17ac-4105-8bcb-7e1d5398ea9b",Yes - Edit Needed,No,"https://anandasacramento.org |

https://www.ananda.org/location/ananda-sacramento/","Visiting HoursMonday to Friday
9 am to 12 pmSunday Service:
10 am",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. But is not considered a tourist attraction 

",#N/A
"
3dbccbfe-b258-4011-a61f-c77cbd0bc953",27769724210,"
Abbazia di Sant'Ellero","
Via Sant'Ellero 21","
Galeata","

",47010,"
IT",390543981655,43.99982,11.90207,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Trip Advisor Infobel Siri - Knowledge Graph Foursquare V2","
https://turismoforlivese.it/arte-cultura/abbazia-di-santellero/ http://www.museionline.info/tipologie-museo/abbazia-di-sant-ellerohttps://www.museionline.info/tipologie-museo/abbazia-di-sant-ellero","
FALSE","
Wed Jun 04 15:54:36 PDT 2025","
FALSE","
Religious","
Sunday Tuesday Wednesday Thursday Friday Saturday 9:30am–6:30pm","
FALSE","
FALSE","

",14,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
3dbccbfe-b258-4011-a61f-c77cbd0bc953",Yes - Edit Needed,Yes,"https://turismoforlivese.it/it/arte-cultura/abbazia-di-santellero/ |

https://us.trip.com/travel-guide/attraction/province-of-forli-cesena/abbazia-di-sant-ellero-38906903/","Year round·
Tuesday-Sunday:
9:30 AM-6:30 PM",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. ",#N/A
"
ca0d0508-cac1-4423-ae27-57c52c17483c",76652572622,"
St. Anna Kirche","
Friedenstraße 6","
Neuenkirchen","

",48485,"
DE",4959735441,52.24382,7.37226,"
religiousorgs.churches","
association_or_organization.religious_organization.church",2,"
FALSE","
FALSE","
Trip Advisor Das Oertliche Das Oertliche Das Oertliche Das Oertliche POI Augmentation POI Augmentation POI Augmentation DataPlor Siri - Knowledge Graph","
https://www.st-anna-neuenkirchen.de/ https://www.st-anna-neuenkirchen.de","
FALSE","
Thu Jun 05 03:19:45 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday Friday 9:00am–11:00am","
FALSE","
FALSE","

",13,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
ca0d0508-cac1-4423-ae27-57c52c17483c",Yes - Edit Needed,Yes,"https://www.komoot.com/highlight/3294460

https://www.st-anna-neuenkirchen.de/kontakt/","Opening hours:
Monday, Tuesday, Thursday and Friday: 9 a.m. to 11 a.m.,
Tuesday and Thursday: 3 p.m. to 5 p.m.",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
20df30f6-7ac4-45b2-968b-a5c03c7ddb23",686264315,"
St. Gangolf","
Theuerstadt 4","
Bamberg","

",96050,"
DE",4995151938820,49.89726,10.89651,"
religiousorgs.churches","
association_or_organization.religious_organization.church",2,"
FALSE","
FALSE","
KittyHawk Wcities Trip Advisor Foursquare V2 POI Augmentation Factual.comDataPlor Siri - Knowledge Graph","
https://st-gangolf.de https://st-gangolf.de/gottesdienste/index.html","
FALSE","
Fri Jun 06 00:27:56 PDT 2025","
FALSE","
Religious","
Monday Thursday 9:00am–11:00am|Tuesday 4:30pm–6:00pm|Friday 9:00am–12:00pm","
FALSE","
FALSE","

",15,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
20df30f6-7ac4-45b2-968b-a5c03c7ddb23",Yes - Edit Needed,Yes,"https://sb-bamberger-osten.de/kontakt/pfarrbueros/st.-gangolf/ |


https://www.trier-info.de/en/places-of-interest/st-gangolfs-church","Regular:
Mondays - Saturdays: 8 a.m. - 6.30 p.m.
Sundays: 9 a.m. - 6.30 p.m.",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
354b881a-095c-413d-b68b-a9efee56ab36",76644288991,"
Santuari del Vinyet","
Passeig del Doctor Gaietà Benaprés, 43","
Sitges","

",8870,"
ES",34938940123,41.2333,1.79207,"
religiousorgs.churches","
association_or_organization.religious_organization.church",7,"
FALSE","
FALSE","
Trip Advisor DataCentric DataPlor","
http://santuarivinyetsitges.cat/ https://santuarivinyetsitges.cat/","
FALSE","
Sun Jun 08 10:27:09 PDT 2025","
FALSE","
Religious","
Sunday 11:00am–2:00pm|Monday Wednesday Thursday Friday Saturday 11:00am–5:30pm","
FALSE","
FALSE","

",15,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
354b881a-095c-413d-b68b-a9efee56ab36",Yes - Edit Needed,Yes,https://santuarivinyetsitges.cat/en/main/,"Winter: 11am to 5:30pm
Summer: from 11am to 1pm
and from 4:30 to 7:00 pm
Sundays and holidays:
11am to 2pm
Tuesdays (not holidays) closed",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
f9718e48-5cdf-4cb2-ac1c-8d40eff9cf6a",76706411307,"
Abbaye Saint-Mathieu de Fine-Terre","
48 Place Saint-Tanguy","
Plougonvelin","

",29217,"
FR",33298844115,48.32992,-4.7714,"
religiousorgs.monastery","
association_or_organization.religious_organization.monastery",1,"
FALSE","
FALSE","
Wcities Trip Advisor Wikipedia Foursquare Pages Jaunes Siri - Knowledge Graph","
http://www.amis-st-mathieu.org","
FALSE","
Tue Jun 10 10:05:21 PDT 2025","
FALSE","
Religious","
Sunday Monday Wednesday Saturday 10:45am–12:45pm 2:15pm–5:45pm","
FALSE","
FALSE","

",15,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
f9718e48-5cdf-4cb2-ac1c-8d40eff9cf6a",Yes - Edit Needed,Yes,"https://www.facebook.com/stmathieu.amis
|

https://amis-st-mathieu.org","Hours
Closed now
Monday
10:45 AM - 1:15 PM
2:15 PM - 5:45 PM
Tuesday
10:45 AM - 1:15 PM
2:15 PM - 5:45 PM
Wednesday
10:45 AM - 1:15 PM
2:15 PM - 5:45 PM
Thursday
CLOSED
Friday
CLOSED
Saturday
10:45 AM - 1:15 PM
2:15 PM - 5:45 PM
Sunday
10:45 AM - 1:15 PM
2:15 PM - 5:45 PM",N/A,Correct,,,This POI no longer serves as an active place of worship and is open to all visitors ,#N/A
"
a967ffa0-ae87-4463-bed9-5e84a18e4865",101869213,"
Zion Evangelical-Lutheran Church","
4305 Military St","
Detroit","
MI",48210,"
US",13138947450,42.33185,-83.11967,"
religiousorgs.churches","
association_or_organization.religious_organization.church.lutheran_church",6,"
FALSE","
FALSE","
MCH Data KittyHawk Yelp POI Augmentation Foursquare V2 Siri - Knowledge Graph","
http://www.ziondetroit.org","
FALSE","
Mon Jun 09 06:18:50 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday 9:15am–2:15pm|Friday 2:15am–2:15pm","
FALSE","
FALSE","

",16,"
TIER_TORSO",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
a967ffa0-ae87-4463-bed9-5e84a18e4865",Yes - Edit Needed,No,"https://www.facebook.com/ZionDetroit/?fref=ts |

https://www.ziondetroit.org","Monday
9:00 AM - 1:00 PM
Tuesday
9:00 AM - 1:00 PM
Wednesday
9:00 AM - 1:00 PM
Thursday
9:00 AM - 1:00 PM
Friday
9:00 AM - 1:00 PM
Saturday
CLOSED
Sunday
CLOSED",No,Correct,,,this POI does offer non religious visitors but is religious based and not considered a tourist attraction ,#N/A
"
cbcccec0-b218-4ef0-a5ac-f6a0d79ae2db",1666173210,"
Kirche St Peter & Paul","
Kramgasse 10","
Bern","
BE",3011,"
CH",41313180655,46.94813,7.45173,"
religiousorgs.churches","
association_or_organization.religious_organization.church",11,"
FALSE","
FALSE","
Yelp Trip Advisor Foursquare","
https://www.christkath-bern.ch https://www.christkath-bern.ch/kirche-st-peter-und-paul/ https://www.christkath-bern.ch","
FALSE","
Mon Jun 09 15:46:48 PDT 2025","
FALSE","
Religious","
Sunday Saturday 1:30pm–4:30pm|Wednesday Thursday Friday 2:00pm–4:30pm","
FALSE","
FALSE","

",16,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
cbcccec0-b218-4ef0-a5ac-f6a0d79ae2db",Yes - Edit Needed,Yes,https://www.christkath-bern.ch/kirche-st-peter-und-paul/,"Monday and Tuesday I 09 o'clock – 12 o'clock
Wednesday I closed, only telephone information
Thursday and Friday I 09 o'clock - 12 o'clock",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
c7512f8f-d119-41d0-8832-30ec43ed9657",824912360,"
Chapelle de Notre-Dame de Bongarant","
13 Rue de la Chapelle de Bongarant","
Sautron","

",44880,"
FR","

",47.27815,-1.69662,"
religiousorgs.placeofworship","
association_or_organization.religious_organization.place_of_worship",4,"
FALSE","
FALSE","
Direct Trip Advisor DataPlor","
https://sautron.fr/fr/rb/338964/chapelle-notre-dame-de-bongarant https://sautron.fr/fr/rb/338964/chapelle-notre-dame-de-bongarant","
FALSE","
Mon Jun 09 16:40:07 PDT 2025","
FALSE","
PrayerRoom","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–5:00pm","
FALSE","
FALSE","

",15,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
c7512f8f-d119-41d0-8832-30ec43ed9657",Yes - Edit Needed,Yes,https://sautron.fr/fr/rb/338964/chapelle-notre-dame-de-bongarant,Site open to the public every day from 9am to 5pm.,No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
f908255d-edeb-473d-9b4b-30e879249f40",1005613321,"
Church of the Immaculate Conception","
No. 1 Lorong Maktab","
Pulau Tikus","

",10250,"
MY",6042278297,5.43313,100.30929,"
religiousorgs.churches","
association_or_organization.religious_organization.church",1,"
FALSE","
FALSE","
OpenStreetMap Wcities Trip Advisor Foursquare DataPlor MapIT","
https://www.facebook.com/Church-of-the-Immaculate-Conception-Penang-193085227402781/","
FALSE","
Fri Jun 06 19:31:38 PDT 2025","
FALSE","
Religious","
Sunday Saturday 8:30am–7:00pm|Monday Tuesday 7:00am–5:30pm|Wednesday Thursday Friday 8:30am–5:30pm","
FALSE","
FALSE","

",16,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
f908255d-edeb-473d-9b4b-30e879249f40",Yes - Edit Needed,Yes,https://www.facebook.com/cicpenang,"Hours
Closed now
Monday
8:30 AM - 5:30 PM
Tuesday
8:30 AM - 5:30 PM
Wednesday
8:30 AM - 5:30 PM
Thursday
8:30 AM - 5:30 PM
Friday
8:30 AM - 5:30 PM
Saturday
8:30 AM - 1:00 PM
Sunday
8:30 AM - 1:00 PM",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
7bd5d5f3-56a9-45f5-b78f-ea7cecc9ef53",76649543982,"
Catedrala Reîntregirii Neamului","
Strada Mihai Viteazul, nr. 16","
Alba Iulia","

",510208,"
RO",40258811690,46.06843,23.56963,"
religiousorgs.churches","
association_or_organization.religious_organization.church",1,"
FALSE","
FALSE","
Trip Advisor DataPlor","
http://www.reintregirea.ro/","
FALSE","
Mon Jun 09 11:56:34 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 8:00am–8:00pm","
FALSE","
FALSE","

",14,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
7bd5d5f3-56a9-45f5-b78f-ea7cecc9ef53",Yes - Edit Needed,Yes,"https://www.tripadvisor.com/Attraction_Review-g315903-d3680894-Reviews-or10-Catedrala_Reintregirii_Neamului-Alba_Iulia_Alba_County_Central_Romania_Trans.html |




https://reintregirea.ro","Hours
Closed now
Friday
8:00 AM - 8:00 PM
Saturday
8:00 AM - 8:00 PM
Sunday
8:00 AM - 8:00 PM
Monday
8:00 AM - 8:00 PM
Tuesday
8:00 AM - 8:00 PM
Wednesday
8:00 AM - 8:00 PM
Thursday
8:00 AM - 8:00 PM",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
"
6611bc3a-ec1a-4c50-adf1-5ae68493f207",76756546494,"
Soquel Camp Meeting","
1931 Soquel San Jose Rd","
Soquel","
CA",95073,"
US",18314644900,37.01428,-121.95254,"
religiousorgs","
association_or_organization.religious_organization",1,"
FALSE","
FALSE","
Foursquare V2","
https://www.cccadventist.org/campmeeting https://www.cccadventist.org/campmeeting","
FALSE","
Fri May 23 15:29:29 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday Friday 8:00am–5:00pm","
FALSE","
FALSE","

",16,"
TIER_TORSO",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
6611bc3a-ec1a-4c50-adf1-5ae68493f207",Yes - Edit Needed,No,"https://www.cccadventist.org/campmeeting |


","Monday – Thursday
8 am to 5:30 pm",Yes,Correct,"I agree with current categories listed but we should also add: 

travel_and_leisure.retreat_center",yes ,although this POI is open to the public it is not considered a tourist attraction but is a religious based camp and retreat center open to all ,#N/A
"
0f732a81-0473-4965-acd3-351241fc0e35",76657872000,"
Eyam Parish Church","
Main Road","
Hope Valley","

","
S32 5QH","
GB",441433630930,53.28429,-1.67489,"
religiousorgs.churches","
association_or_organization.religious_organization.church",1,"
FALSE","
FALSE","
DataPlor POI Augmentation Trip Advisor Factual.comYell UK Market Location Foursquare V2 Foursquare V2","
http://www.eyam-church.org http://www.eyamchurch.org https://www.eyamchurch.org https://www.facebook.com/eyamchurch/","
FALSE","
Wed May 28 07:15:01 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–6:00pm","
FALSE","
FALSE","

",14,"
TIER_HEAD",Aaron,7/24/2025,"https://apollo.geo.apple.com/p/release/
0f732a81-0473-4965-acd3-351241fc0e35",Yes - Edit Needed,Yes,"https://eyamchurch.org |

https://www.facebook.com/eyamchurch/","Hours
Closed now
Monday
10:00 AM - 6:00 PM
Tuesday
10:00 AM - 6:00 PM
Wednesday
10:00 AM - 6:00 PM
Thursday
9:30 AM - 3:00 PM
Friday
9:30 AM - 5:00 PM
Saturday
9:30 AM - 5:00 PM
Sunday
12:00 PM - 5:00 PM",No,Correct,,,"

POI allows non-religious visitors and also worship at separate times. As well has other services and attractions available to non-religous visitors. 

",#N/A
